ID,PATH,NAME
Line1_Pow-9-F,[default]SPG/Line 1/Powder Release/L1CP_08/L1CP_08_ALM_0413/ALM/Fault_Description,Fault Relay
Line1_Pow-10-F,[default]SPG/Line 1/Powder Release/L1CP_08/L1CP_08_ALM_0401/ALM/Fault_Description,Alarm Relay
Line1_Pow-11-F,[default]SPG/Line 1/Powder Release/L1EIV_01/L1EIV_01_ZSO_0451/ALM/Fault_Description,Position Switch Open
Line1_Pow-12-F,[default]SPG/Line 1/Powder Release/L1EIV_01/L1EIV_01_ZSC_0451/ALM/Fault_Description,Position Switch Closed
Line1_Pow-13-F,[default]SPG/Line 1/Powder Release/L1EIV_02/L1EIV_02_ZSO_0452/ALM/Fault_Description,Position Switch Open
Line1_Pow-14-F,[default]SPG/Line 1/L1VBA_01/L1VBA_01_HS_0732/ALM/Fault_Description,Local Disconnect
Line1_Pow-15-F,[default]SPG/Line 1/Mixer/L1VBA_01_VFD/MCY/ALM/Fault_Description,Running Feedback
Line1_Pow-16-F,[default]SPG/Line 1/Mixer/L1VBA_01_VFD/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Pow-17-F,[default]SPG/Line 1/Mixer/L1VBA_01_VFD/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Pow-18-F,[default]SPG/Line 1/Powder Release/L1MV_06/L1MV_06_YE_0418/ALM/Fault_Description,Running Feedback
Line1_Pow-19-F,[default]SPG/Line 1/Powder Release/L1MV_05/L1MV_05_YE_0417/ALM/Fault_Description,Running Feedback
Line1_Pow-20-F,[default]SPG/Line 1/Powder Release/L1BF_03/L1BF_03_LSH_0406/ALM/Fault_Description,Level Switch High
Line1_Pow-21-F,[default]SPG/Line 1/Powder Release/L1FV_01/L1FV_01_BS_0401/ALM/Fault_Description,Burst Sensor
Line1_Pow-22-F,[default]SPG/Line 1/Powder Release/L1BF_03/L1BF_03_PDH_0403/ALM/Fault_Description,Differential Pressure High
Line1_Pow-23-F,[default]SPG/Line 1/Powder Release/L1BF_03/L1BF_03_PDHH_0403/ALM/Fault_Description,Differential Pressure High High
Line1_Pow-24-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_VFD_02/MCY/ALM/Fault_Description,Running Feedback
Line1_Pow-25-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_VFD_02/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Pow-26-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_VFD_02/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Pow-27-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_HS_0424/ALM/Fault_Description,Local Disconnect
Line1_Pow-28-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_HS_0423/ALM/Fault_Description,Local Disconnect
Line1_Pow-29-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_VFD_01/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Pow-30-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_VFD_01/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Pow-31-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_VFD_01/MCY/ALM/Fault_Description,Running Feedback
Liquid_Tr-1-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/Line4_PLCConnection/ALM/Fault_Description,Communication Alarm
Liquid_Tr-2-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/Line3_PLCConnection/ALM/Fault_Description,Communication Alarm
Liquid_Tr-3-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/Line2_PLCConnection/ALM/Fault_Description,Communication Alarm
Liquid_Tr-4-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/Line1_PLCConnection/ALM/Fault_Description,Communication Alarm
Liquid_Tr-5-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/PREMIX_SCL_BAD_BATCH/ALM/Fault_Description,Bad Batch
Liquid_Tr-6-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/C9XV_04/C9XV_04_ZSC_0204/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-7-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/C9XV_04/C9XV_04_ZSO_0204/ALM/Fault_Description,Position Switch Open
Liquid_Tr-8-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Area/C9CP_04/C9CP_04_JL_01/ALM/Fault_Description,Control Power
Liquid_Tr-9-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Area/C9CP_04/C9CP_04_HBS_01/ALM/Fault_Description,Emergency Stop
Liquid_Tr-10-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/C9CP_01/C9CP_01_JL_01/ALM/Fault_Description,Control Power
Liquid_Tr-11-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/C9CP_01/C9CP_01_HBS_01/ALM/Fault_Description,Emergency Stop
Liquid_Tr-12-F,[default]SPG/Line 1/Liquid/L1XV_06/L1XV_06_ZSC_0709/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-13-F,[default]SPG/Line 1/Liquid/L1XV_06/L1XV_06_ZSO_0709/ALM/Fault_Description,Position Switch Open
Liquid_Tr-14-F,[default]SPG/Line 2/Liquid/L2XV_06/L2XV_06_ZSC_1316/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-15-F,[default]SPG/Line 2/Liquid/L2XV_06/L2XV_06_ZSO_1316/ALM/Fault_Description,Position Switch Open
Liquid_Tr-16-F,[default]SPG/Line 3/Liquid/L3XV_06/L3XV_06_ZSC_1823/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-17-F,[default]SPG/Line 3/Liquid/L3XV_06/L3XV_06_ZSO_1823/ALM/Fault_Description,Position Switch Open
Liquid_Tr-18-F,[default]SPG/Line 4/Liquid/L4XV_06/L4XV_06_ZSC_2330/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-19-F,[default]SPG/Line 4/Liquid/L4XV_06/L4XV_06_ZSO_2330/ALM/Fault_Description,Position Switch Open
Liquid_Tr-20-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9PK_01/C9PK_01_ALM_0111/ALM/Fault_Description,Alarm Relay
Liquid_Tr-21-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9PK_01/C9PK_01_ALM_0112/ALM/Fault_Description,Fault Relay
Liquid_Tr-22-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0102/LOLOALM/Fault_Description,Low Low Alarm
Liquid_Tr-23-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0102/LOALM/Fault_Description,Low Alarm
Liquid_Tr-24-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0102/HIALM/Fault_Description,High Alarm
Liquid_Tr-25-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0102/HIHIALM/Fault_Description,High High Alarm
Liquid_Tr-26-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9XV_08/C9XV_08_ZSC_0105/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-27-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9XV_08/C9XV_08_ZSO_0105/ALM/Fault_Description,Position Switch Open
Liquid_Tr-28-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_06/C9P_06_VFD/MCY/ALM/Fault_Description,Running Feedback
Liquid_Tr-29-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_06/C9P_06_VFD/COMM/Fault/ALM/Fault_Description,Communication Fault
Liquid_Tr-30-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_06/C9P_06_VFD/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Liquid_Tr-31-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_06/C9P_06_VFD/AMP/HIALM/Fault_Description,High Amps
Liquid_Tr-32-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_06/C9P_06_VFD/AMP/LOALM/Fault_Description,Low Amps
Liquid_Tr-33-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_02/C9P_02_VFD/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Liquid_Tr-34-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_02/C9P_02_VFD/COMM/Fault/ALM/Fault_Description,Communication Fault
Liquid_Tr-35-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_02/C9P_02_VFD/MCY/ALM/Fault_Description,Running Feedback
Liquid_Tr-36-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_02/C9P_02_VFD/AMP/HIALM/Fault_Description,High Amps
Liquid_Tr-37-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_02/C9P_02_VFD/AMP/LOALM/Fault_Description,Low Amps
Liquid_Tr-38-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9XV_02/C9XV_02_ZSO_0102/ALM/Fault_Description,Position Switch Open
Liquid_Tr-39-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9XV_02/C9XV_02_ZSC_0102/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-40-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0101/HIHIALM/Fault_Description,High High Alarm
Liquid_Tr-41-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0101/HIALM/Fault_Description,High Alarm
Liquid_Tr-42-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0101/LOALM/Fault_Description,Low Alarm
Liquid_Tr-43-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0101/LOLOALM/Fault_Description,Low Low Alarm
Liquid_Tr-44-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_LSL_0101/ALM/Fault_Description,Level Switch Low
Liquid_Tr-45-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_LT_0101/LOALM/Fault_Description,Low Alarm
Liquid_Tr-46-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_LT_0101/LOLOALM/Fault_Description,Low Low Alarm
Liquid_Tr-47-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/C9XV_11/C9XV_11_ZSO_0242/ALM/Fault_Description,Position Switch Open
Liquid_Tr-48-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/C9XV_11/C9XV_11_ZSC_0242/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-49-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/C9XV_07/C9XV_07_ZSC_0239/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-50-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/C9XV_07/C9XV_07_ZSO_0239/ALM/Fault_Description,Position Switch Open
Liquid_Tr-51-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/C9XV_10/C9XV_10_ZSO_0241/ALM/Fault_Description,Position Switch Open
Liquid_Tr-52-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/C9XV_10/C9XV_10_ZSC_0241/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-53-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/C9XV_09/C9XV_09_ZSO_0240/ALM/Fault_Description,Position Switch Open
Liquid_Tr-54-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/C9XV_09/C9XV_09_ZSC_0240/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-55-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/C9XV_05/C9XV_05_ZSO_0237/ALM/Fault_Description,Position Switch Open
Liquid_Tr-56-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/C9XV_05/C9XV_05_ZSC_0237/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-57-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/C9XV_06/C9XV_06_ZSC_0238/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-58-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Premix Tote/C9XV_06/C9XV_06_ZSO_0238/ALM/Fault_Description,Position Switch Open
Liquid_Tr-59-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_LT_0101/HIALM/Fault_Description,High Alarm
Liquid_Tr-60-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_LT_0101/HIHIALM/Fault_Description,High High Alarm
Liquid_Tr-61-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9XV_03/C9XV_03_ZSC_0103/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-62-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9XV_03/C9XV_03_ZSO_0103/ALM/Fault_Description,Position Switch Open
Liquid_Tr-63-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_LSH_0101/ALM/Fault_Description,Level Switch High
Liquid_Tr-64-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_01/C9P_01_YE_0101/ALM/Fault_Description,Running Feedback
Liquid_Tr-65-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9XV_01/C9XV_01_ZSC_0101/ALM/Fault_Description,Position Switch Closed
Liquid_Tr-66-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9XV_01/C9XV_01_ZSO_0101/ALM/Fault_Description,Position Switch Open
